County,County code,Date,Fuel type,Region,Count,Count/population,Count/population (delta cf. prev. year)
Leksand,2029,1/1/2019,Ethanol,Dalarnas län,0,0,0
Leksand,2029,1/1/2019,Gas,Dalarnas län,82,0.005187575,-0.001456312
Leksand,2029,1/1/2019,NG,Dalarnas län,1,6.33E-05,6.33E-05
Leksand,2029,1/1/2019,Plug-in hybrids,Dalarnas län,17,0.001075473,0.000569272
Leksand,2029,1/1/2020,Diesel,Dalarnas län,53,0.003354218,-0.000251779
Leksand,2029,1/1/2020,Electric hybrids,Dalarnas län,4,0.000253149,-0.000695798
Leksand,2029,1/1/2020,Electricty,Dalarnas län,20,0.001265743,-0.000948466
Leksand,2029,1/1/2020,Ethanol,Dalarnas län,0,0,0
Leksand,2029,1/1/2020,Gas,Dalarnas län,67,0.004240238,-0.000947337
Leksand,2029,1/1/2020,NG,Dalarnas län,0,0,-6.33E-05
Leksand,2029,1/1/2020,Plug-in hybrids,Dalarnas län,18,0.001139168,6.37E-05
Leksand,2029,1/1/2021,Diesel,Dalarnas län,43,0.002685486,-0.000668732
Leksand,2029,1/1/2021,Electric hybrids,Dalarnas län,21,0.001311516,0.001058368
Leksand,2029,1/1/2021,Electricty,Dalarnas län,49,0.003060205,0.001794462
Leksand,2029,1/1/2021,Ethanol,Dalarnas län,1,6.25E-05,6.25E-05
Leksand,2029,1/1/2021,Gas,Dalarnas län,75,0.004683987,0.000443749
Leksand,2029,1/1/2021,NG,Dalarnas län,1,6.25E-05,6.25E-05
Leksand,2029,1/1/2021,Plug-in hybrids,Dalarnas län,40,0.002498126,0.001358958
Rättvik,2031,1/1/2013,Diesel,Dalarnas län,85,0.007895226,0
Rättvik,2031,1/1/2013,Electric hybrids,Dalarnas län,2,0.00018577,0
Rättvik,2031,1/1/2013,Electricty,Dalarnas län,0,0,0
Rättvik,2031,1/1/2013,Ethanol,Dalarnas län,0,0,0
Rättvik,2031,1/1/2013,Gas,Dalarnas län,91,0.008452536,0
Rättvik,2031,1/1/2013,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2013,Plug-in hybrids,Dalarnas län,0,0,0
Rättvik,2031,1/1/2014,Diesel,Dalarnas län,97,0.009024935,0.001129709
Rättvik,2031,1/1/2014,Electric hybrids,Dalarnas län,2,0.000186081,3.11E-07
Rättvik,2031,1/1/2014,Electricty,Dalarnas län,1,9.30E-05,9.30E-05
Rättvik,2031,1/1/2014,Ethanol,Dalarnas län,1,9.30E-05,9.30E-05
Rättvik,2031,1/1/2014,Gas,Dalarnas län,87,0.008094529,-0.000358007
Rättvik,2031,1/1/2014,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2014,Plug-in hybrids,Dalarnas län,6,0.000558243,0.000558243
Rättvik,2031,1/1/2015,Diesel,Dalarnas län,114,0.01059578,0.001570845
Rättvik,2031,1/1/2015,Electric hybrids,Dalarnas län,1,9.29E-05,-9.31E-05
Rättvik,2031,1/1/2015,Electricty,Dalarnas län,1,9.29E-05,-9.51E-08
Rättvik,2031,1/1/2015,Ethanol,Dalarnas län,0,0,-9.30E-05
Rättvik,2031,1/1/2015,Gas,Dalarnas län,96,0.008922762,0.000828233
Rättvik,2031,1/1/2015,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2015,Plug-in hybrids,Dalarnas län,4,0.000371782,-0.000186462
Rättvik,2031,1/1/2016,Diesel,Dalarnas län,98,0.009027266,-0.001568514
Rättvik,2031,1/1/2016,Electric hybrids,Dalarnas län,3,0.000276345,0.000183399
Rättvik,2031,1/1/2016,Electricty,Dalarnas län,2,0.00018423,9.13E-05
Rättvik,2031,1/1/2016,Ethanol,Dalarnas län,0,0,0
Rättvik,2031,1/1/2016,Gas,Dalarnas län,112,0.010316875,0.001394113
Rättvik,2031,1/1/2016,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2016,Plug-in hybrids,Dalarnas län,12,0.00110538,0.000733598
Rättvik,2031,1/1/2017,Diesel,Dalarnas län,91,0.008397158,-0.000630108
Rättvik,2031,1/1/2017,Electric hybrids,Dalarnas län,2,0.000184553,-9.18E-05
Rättvik,2031,1/1/2017,Electricty,Dalarnas län,4,0.000369106,0.000184876
Rättvik,2031,1/1/2017,Ethanol,Dalarnas län,0,0,0
Rättvik,2031,1/1/2017,Gas,Dalarnas län,113,0.01042724,0.000110365
Rättvik,2031,1/1/2017,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2017,Plug-in hybrids,Dalarnas län,5,0.000461382,-0.000643997
Rättvik,2031,1/1/2018,Diesel,Dalarnas län,59,0.00540937,-0.002987788
Rättvik,2031,1/1/2018,Electric hybrids,Dalarnas län,8,0.000733474,0.000548921
Rättvik,2031,1/1/2018,Electricty,Dalarnas län,2,0.000183368,-0.000185737
Rättvik,2031,1/1/2018,Ethanol,Dalarnas län,1,9.17E-05,9.17E-05
Rättvik,2031,1/1/2018,Gas,Dalarnas län,116,0.010635372,0.000208132
Rättvik,2031,1/1/2018,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2018,Plug-in hybrids,Dalarnas län,9,0.000825158,0.000363776
Rättvik,2031,1/1/2019,Diesel,Dalarnas län,37,0.003378995,-0.002030375
Rättvik,2031,1/1/2019,Electric hybrids,Dalarnas län,7,0.000639269,-9.42E-05
Rättvik,2031,1/1/2019,Electricty,Dalarnas län,2,0.000182648,-7.20E-07
Rättvik,2031,1/1/2019,Ethanol,Dalarnas län,0,0,-9.17E-05
Rättvik,2031,1/1/2019,Gas,Dalarnas län,114,0.010410959,-0.000224413
Rättvik,2031,1/1/2019,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2019,Plug-in hybrids,Dalarnas län,22,0.002009132,0.001183974
Rättvik,2031,1/1/2020,Diesel,Dalarnas län,20,0.001810446,-0.001568549
Rättvik,2031,1/1/2020,Electric hybrids,Dalarnas län,4,0.000362089,-0.00027718
Rättvik,2031,1/1/2020,Electricty,Dalarnas län,13,0.00117679,0.000994142
Rättvik,2031,1/1/2020,Ethanol,Dalarnas län,0,0,0
Rättvik,2031,1/1/2020,Gas,Dalarnas län,57,0.005159772,-0.005251187
Rättvik,2031,1/1/2020,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2020,Plug-in hybrids,Dalarnas län,13,0.00117679,-0.000832342
Rättvik,2031,1/1/2021,Diesel,Dalarnas län,19,0.001711249,-9.92E-05
Rättvik,2031,1/1/2021,Electric hybrids,Dalarnas län,12,0.001080789,0.0007187
Rättvik,2031,1/1/2021,Electricty,Dalarnas län,15,0.001350986,0.000174196
Rättvik,2031,1/1/2021,Ethanol,Dalarnas län,13,0.001170855,0.001170855
Rättvik,2031,1/1/2021,Gas,Dalarnas län,36,0.003242367,-0.001917405
Rättvik,2031,1/1/2021,NG,Dalarnas län,0,0,0
Rättvik,2031,1/1/2021,Plug-in hybrids,Dalarnas län,20,0.001801315,0.000624525
Orsa,2034,1/1/2013,Diesel,Dalarnas län,40,0.005840269,0
Orsa,2034,1/1/2013,Electric hybrids,Dalarnas län,1,0.000146007,0
Orsa,2034,1/1/2013,Electricty,Dalarnas län,0,0,0
Orsa,2034,1/1/2013,Ethanol,Dalarnas län,1,0.000146007,0
Orsa,2034,1/1/2013,Gas,Dalarnas län,34,0.004964228,0
Orsa,2034,1/1/2013,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2013,Plug-in hybrids,Dalarnas län,0,0,0
Orsa,2034,1/1/2014,Diesel,Dalarnas län,64,0.009395185,0.003554916
Orsa,2034,1/1/2014,Electric hybrids,Dalarnas län,0,0,-0.000146007
Orsa,2034,1/1/2014,Electricty,Dalarnas län,0,0,0
Orsa,2034,1/1/2014,Ethanol,Dalarnas län,0,0,-0.000146007
Orsa,2034,1/1/2014,Gas,Dalarnas län,48,0.007046389,0.00208216
Orsa,2034,1/1/2014,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2014,Plug-in hybrids,Dalarnas län,2,0.0002936,0.0002936
Orsa,2034,1/1/2015,Diesel,Dalarnas län,63,0.009333333,-6.19E-05
Orsa,2034,1/1/2015,Electric hybrids,Dalarnas län,0,0,0
Orsa,2034,1/1/2015,Electricty,Dalarnas län,1,0.000148148,0.000148148
Orsa,2034,1/1/2015,Ethanol,Dalarnas län,0,0,0
Orsa,2034,1/1/2015,Gas,Dalarnas län,50,0.007407407,0.000361019
Orsa,2034,1/1/2015,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2015,Plug-in hybrids,Dalarnas län,0,0,-0.0002936
Orsa,2034,1/1/2016,Diesel,Dalarnas län,57,0.008307827,-0.001025506
Orsa,2034,1/1/2016,Electric hybrids,Dalarnas län,0,0,0
Orsa,2034,1/1/2016,Electricty,Dalarnas län,0,0,-0.000148148
Orsa,2034,1/1/2016,Ethanol,Dalarnas län,0,0,0
Orsa,2034,1/1/2016,Gas,Dalarnas län,48,0.006996065,-0.000411343
Orsa,2034,1/1/2016,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2016,Plug-in hybrids,Dalarnas län,0,0,0
Orsa,2034,1/1/2017,Diesel,Dalarnas län,62,0.009002468,0.000694642
Orsa,2034,1/1/2017,Electric hybrids,Dalarnas län,0,0,0
Orsa,2034,1/1/2017,Electricty,Dalarnas län,0,0,0
Orsa,2034,1/1/2017,Ethanol,Dalarnas län,0,0,0
Orsa,2034,1/1/2017,Gas,Dalarnas län,46,0.006679251,-0.000316814
Orsa,2034,1/1/2017,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2017,Plug-in hybrids,Dalarnas län,0,0,0
Orsa,2034,1/1/2018,Diesel,Dalarnas län,41,0.005948926,-0.003053542
Orsa,2034,1/1/2018,Electric hybrids,Dalarnas län,1,0.000145096,0.000145096
Orsa,2034,1/1/2018,Electricty,Dalarnas län,1,0.000145096,0.000145096
Orsa,2034,1/1/2018,Ethanol,Dalarnas län,0,0,0
Orsa,2034,1/1/2018,Gas,Dalarnas län,60,0.008705746,0.002026495
Orsa,2034,1/1/2018,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2018,Plug-in hybrids,Dalarnas län,1,0.000145096,0.000145096
Orsa,2034,1/1/2019,Diesel,Dalarnas län,36,0.005209087,-0.000739839
Orsa,2034,1/1/2019,Electric hybrids,Dalarnas län,4,0.000578787,0.000433692
Orsa,2034,1/1/2019,Electricty,Dalarnas län,3,0.000434091,0.000288995
Orsa,2034,1/1/2019,Ethanol,Dalarnas län,0,0,0
Orsa,2034,1/1/2019,Gas,Dalarnas län,39,0.005643178,-0.003062568
Orsa,2034,1/1/2019,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2019,Plug-in hybrids,Dalarnas län,1,0.000144697,-3.99E-07
Orsa,2034,1/1/2020,Diesel,Dalarnas län,27,0.003926131,-0.001282956
Orsa,2034,1/1/2020,Electric hybrids,Dalarnas län,0,0,-0.000578787
Orsa,2034,1/1/2020,Electricty,Dalarnas län,5,0.000727061,0.000292971
Orsa,2034,1/1/2020,Ethanol,Dalarnas län,0,0,0
Orsa,2034,1/1/2020,Gas,Dalarnas län,44,0.006398139,0.000754961
Orsa,2034,1/1/2020,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2020,Plug-in hybrids,Dalarnas län,8,0.001163298,0.001018601
Orsa,2034,1/1/2021,Diesel,Dalarnas län,25,0.003613761,-0.000312369
Orsa,2034,1/1/2021,Electric hybrids,Dalarnas län,0,0,0
Orsa,2034,1/1/2021,Electricty,Dalarnas län,9,0.001300954,0.000573893
Orsa,2034,1/1/2021,Ethanol,Dalarnas län,5,0.000722752,0.000722752
Orsa,2034,1/1/2021,Gas,Dalarnas län,27,0.003902862,-0.002495277
Orsa,2034,1/1/2021,NG,Dalarnas län,0,0,0
Orsa,2034,1/1/2021,Plug-in hybrids,Dalarnas län,13,0.001879156,0.000715858
Älvdalen,2039,1/1/2013,Diesel,Dalarnas län,36,0.005073281,0
Älvdalen,2039,1/1/2013,Electric hybrids,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2013,Electricty,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2013,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2013,Gas,Dalarnas län,43,0.006059752,0
Älvdalen,2039,1/1/2013,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2013,Plug-in hybrids,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2014,Diesel,Dalarnas län,61,0.008650028,0.003576748
Älvdalen,2039,1/1/2014,Electric hybrids,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2014,Electricty,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2014,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2014,Gas,Dalarnas län,50,0.007090187,0.001030435
Älvdalen,2039,1/1/2014,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2014,Plug-in hybrids,Dalarnas län,2,0.000283607,0.000283607
Älvdalen,2039,1/1/2015,Diesel,Dalarnas län,80,0.011371713,0.002721685
Älvdalen,2039,1/1/2015,Electric hybrids,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2015,Electricty,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2015,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2015,Gas,Dalarnas län,31,0.004406539,-0.002683648
Älvdalen,2039,1/1/2015,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2015,Plug-in hybrids,Dalarnas län,0,0,-0.000283607
Älvdalen,2039,1/1/2016,Diesel,Dalarnas län,55,0.00781361,-0.003558103
Älvdalen,2039,1/1/2016,Electric hybrids,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2016,Electricty,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2016,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2016,Gas,Dalarnas län,44,0.006250888,0.001844349
Älvdalen,2039,1/1/2016,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2016,Plug-in hybrids,Dalarnas län,1,0.000142066,0.000142066
Älvdalen,2039,1/1/2017,Diesel,Dalarnas län,56,0.007923033,0.000109424
Älvdalen,2039,1/1/2017,Electric hybrids,Dalarnas län,1,0.000141483,0.000141483
Älvdalen,2039,1/1/2017,Electricty,Dalarnas län,2,0.000282965,0.000282965
Älvdalen,2039,1/1/2017,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2017,Gas,Dalarnas län,31,0.004385965,-0.001864923
Älvdalen,2039,1/1/2017,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2017,Plug-in hybrids,Dalarnas län,0,0,-0.000142066
Älvdalen,2039,1/1/2018,Diesel,Dalarnas län,49,0.006881056,-0.001041977
Älvdalen,2039,1/1/2018,Electric hybrids,Dalarnas län,0,0,-0.000141483
Älvdalen,2039,1/1/2018,Electricty,Dalarnas län,0,0,-0.000282965
Älvdalen,2039,1/1/2018,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2018,Gas,Dalarnas län,42,0.005898048,0.001512083
Älvdalen,2039,1/1/2018,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2018,Plug-in hybrids,Dalarnas län,1,0.00014043,0.00014043
Älvdalen,2039,1/1/2019,Diesel,Dalarnas län,43,0.006115773,-0.000765283
Älvdalen,2039,1/1/2019,Electric hybrids,Dalarnas län,7,0.000995591,0.000995591
Älvdalen,2039,1/1/2019,Electricty,Dalarnas län,2,0.000284455,0.000284455
Älvdalen,2039,1/1/2019,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2019,Gas,Dalarnas län,27,0.003840137,-0.002057911
Älvdalen,2039,1/1/2019,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2019,Plug-in hybrids,Dalarnas län,4,0.000568909,0.000428479
Älvdalen,2039,1/1/2020,Diesel,Dalarnas län,19,0.00270155,-0.003414223
Älvdalen,2039,1/1/2020,Electric hybrids,Dalarnas län,0,0,-0.000995591
Älvdalen,2039,1/1/2020,Electricty,Dalarnas län,2,0.000284374,-8.09E-08
Älvdalen,2039,1/1/2020,Ethanol,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2020,Gas,Dalarnas län,22,0.00312811,-0.000712026
Älvdalen,2039,1/1/2020,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2020,Plug-in hybrids,Dalarnas län,5,0.000710934,0.000142025
Älvdalen,2039,1/1/2021,Diesel,Dalarnas län,28,0.003976143,0.001274593
Älvdalen,2039,1/1/2021,Electric hybrids,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2021,Electricty,Dalarnas län,9,0.001278046,0.000993672
Älvdalen,2039,1/1/2021,Ethanol,Dalarnas län,1,0.000142005,0.000142005
Älvdalen,2039,1/1/2021,Gas,Dalarnas län,15,0.002130077,-0.000998034
Älvdalen,2039,1/1/2021,NG,Dalarnas län,0,0,0
Älvdalen,2039,1/1/2021,Plug-in hybrids,Dalarnas län,8,0.001136041,0.000425107
Smedjebacken,2061,1/1/2013,Diesel,Dalarnas län,91,0.008511832,0
Smedjebacken,2061,1/1/2013,Electric hybrids,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2013,Electricty,Dalarnas län,1,9.35E-05,0
Smedjebacken,2061,1/1/2013,Ethanol,Dalarnas län,1,9.35E-05,0
Smedjebacken,2061,1/1/2013,Gas,Dalarnas län,88,0.008231223,0
Smedjebacken,2061,1/1/2013,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2013,Plug-in hybrids,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2014,Diesel,Dalarnas län,126,0.011762509,0.003250677
Smedjebacken,2061,1/1/2014,Electric hybrids,Dalarnas län,2,0.000186706,0.000186706
Smedjebacken,2061,1/1/2014,Electricty,Dalarnas län,0,0,-9.35E-05
Smedjebacken,2061,1/1/2014,Ethanol,Dalarnas län,1,9.34E-05,-1.83E-07
Smedjebacken,2061,1/1/2014,Gas,Dalarnas län,73,0.006814787,-0.001416435
Smedjebacken,2061,1/1/2014,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2014,Plug-in hybrids,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2015,Diesel,Dalarnas län,99,0.009175162,-0.002587347
Smedjebacken,2061,1/1/2015,Electric hybrids,Dalarnas län,1,9.27E-05,-9.40E-05
Smedjebacken,2061,1/1/2015,Electricty,Dalarnas län,2,0.000185357,0.000185357
Smedjebacken,2061,1/1/2015,Ethanol,Dalarnas län,0,0,-9.34E-05
Smedjebacken,2061,1/1/2015,Gas,Dalarnas län,113,0.01047266,0.003657873
Smedjebacken,2061,1/1/2015,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2015,Plug-in hybrids,Dalarnas län,1,9.27E-05,9.27E-05
Smedjebacken,2061,1/1/2016,Diesel,Dalarnas län,115,0.010541755,0.001366592
Smedjebacken,2061,1/1/2016,Electric hybrids,Dalarnas län,3,0.000275002,0.000182324
Smedjebacken,2061,1/1/2016,Electricty,Dalarnas län,0,0,-0.000185357
Smedjebacken,2061,1/1/2016,Ethanol,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2016,Gas,Dalarnas län,85,0.007791732,-0.002680928
Smedjebacken,2061,1/1/2016,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2016,Plug-in hybrids,Dalarnas län,1,9.17E-05,-1.01E-06
Smedjebacken,2061,1/1/2017,Diesel,Dalarnas län,97,0.008903984,-0.001637771
Smedjebacken,2061,1/1/2017,Electric hybrids,Dalarnas län,3,0.000275381,3.79E-07
Smedjebacken,2061,1/1/2017,Electricty,Dalarnas län,5,0.000458968,0.000458968
Smedjebacken,2061,1/1/2017,Ethanol,Dalarnas län,12,0.001101524,0.001101524
Smedjebacken,2061,1/1/2017,Gas,Dalarnas län,87,0.007986047,0.000194316
Smedjebacken,2061,1/1/2017,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2017,Plug-in hybrids,Dalarnas län,3,0.000275381,0.000183714
Smedjebacken,2061,1/1/2018,Diesel,Dalarnas län,51,0.004680187,-0.004223797
Smedjebacken,2061,1/1/2018,Electric hybrids,Dalarnas län,6,0.00055061,0.000275229
Smedjebacken,2061,1/1/2018,Electricty,Dalarnas län,2,0.000183537,-0.000275431
Smedjebacken,2061,1/1/2018,Ethanol,Dalarnas län,0,0,-0.001101524
Smedjebacken,2061,1/1/2018,Gas,Dalarnas län,83,0.007616775,-0.000369272
Smedjebacken,2061,1/1/2018,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2018,Plug-in hybrids,Dalarnas län,6,0.00055061,0.000275229
Smedjebacken,2061,1/1/2019,Diesel,Dalarnas län,68,0.006241968,0.001561781
Smedjebacken,2061,1/1/2019,Electric hybrids,Dalarnas län,14,0.001285111,0.000734501
Smedjebacken,2061,1/1/2019,Electricty,Dalarnas län,8,0.000734349,0.000550812
Smedjebacken,2061,1/1/2019,Ethanol,Dalarnas län,1,9.18E-05,9.18E-05
Smedjebacken,2061,1/1/2019,Gas,Dalarnas län,105,0.009638333,0.002021558
Smedjebacken,2061,1/1/2019,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2019,Plug-in hybrids,Dalarnas län,2,0.000183587,-0.000367023
Smedjebacken,2061,1/1/2020,Diesel,Dalarnas län,43,0.003961673,-0.002280295
Smedjebacken,2061,1/1/2020,Electric hybrids,Dalarnas län,4,0.000368528,-0.000916583
Smedjebacken,2061,1/1/2020,Electricty,Dalarnas län,14,0.001289847,0.000555498
Smedjebacken,2061,1/1/2020,Ethanol,Dalarnas län,0,0,-9.18E-05
Smedjebacken,2061,1/1/2020,Gas,Dalarnas län,56,0.005159388,-0.004478945
Smedjebacken,2061,1/1/2020,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2020,Plug-in hybrids,Dalarnas län,23,0.002119034,0.001935447
Smedjebacken,2061,1/1/2021,Diesel,Dalarnas län,33,0.003018385,-0.000943288
Smedjebacken,2061,1/1/2021,Electric hybrids,Dalarnas län,4,0.000365865,-2.66E-06
Smedjebacken,2061,1/1/2021,Electricty,Dalarnas län,23,0.002103723,0.000813876
Smedjebacken,2061,1/1/2021,Ethanol,Dalarnas län,1,9.15E-05,9.15E-05
Smedjebacken,2061,1/1/2021,Gas,Dalarnas län,50,0.00457331,-0.000586078
Smedjebacken,2061,1/1/2021,NG,Dalarnas län,0,0,0
Smedjebacken,2061,1/1/2021,Plug-in hybrids,Dalarnas län,30,0.002743986,0.000624952
Mora,2062,1/1/2013,Diesel,Dalarnas län,335,0.016751675,0
Mora,2062,1/1/2013,Electric hybrids,Dalarnas län,1,5.00E-05,0
Mora,2062,1/1/2013,Electricty,Dalarnas län,3,0.000150015,0
Mora,2062,1/1/2013,Ethanol,Dalarnas län,7,0.000350035,0
Mora,2062,1/1/2013,Gas,Dalarnas län,213,0.010651065,0
Mora,2062,1/1/2013,NG,Dalarnas län,0,0,0
Mora,2062,1/1/2013,Plug-in hybrids,Dalarnas län,1,5.00E-05,0
Mora,2062,1/1/2014,Diesel,Dalarnas län,322,0.016095171,-0.000656504
Mora,2062,1/1/2014,Electric hybrids,Dalarnas län,1,5.00E-05,-2.00E-08
Mora,2062,1/1/2014,Electricty,Dalarnas län,1,5.00E-05,-0.00010003
Mora,2062,1/1/2014,Ethanol,Dalarnas län,3,0.000149955,-0.00020008
Mora,2062,1/1/2014,Gas,Dalarnas län,213,0.010646806,-4.26E-06
Mora,2062,1/1/2014,NG,Dalarnas län,0,0,0
Mora,2062,1/1/2014,Plug-in hybrids,Dalarnas län,0,0,-5.00E-05
Mora,2062,1/1/2015,Diesel,Dalarnas län,429,0.021342222,0.00524705
Mora,2062,1/1/2015,Electric hybrids,Dalarnas län,2,9.95E-05,4.95E-05
Mora,2062,1/1/2015,Electricty,Dalarnas län,3,0.000149246,9.93E-05
Mora,2062,1/1/2015,Ethanol,Dalarnas län,1,4.97E-05,-0.000100206
Mora,2062,1/1/2015,Gas,Dalarnas län,251,0.012486941,0.001840135
Mora,2062,1/1/2015,NG,Dalarnas län,0,0,0
Mora,2062,1/1/2015,Plug-in hybrids,Dalarnas län,2,9.95E-05,9.95E-05
Mora,2062,1/1/2016,Diesel,Dalarnas län,463,0.022831501,0.001489279
Mora,2062,1/1/2016,Electric hybrids,Dalarnas län,4,0.000197248,9.78E-05
Mora,2062,1/1/2016,Electricty,Dalarnas län,2,9.86E-05,-5.06E-05
Mora,2062,1/1/2016,Ethanol,Dalarnas län,0,0,-4.97E-05
Mora,2062,1/1/2016,Gas,Dalarnas län,311,0.015336062,0.002849121
Mora,2062,1/1/2016,NG,Dalarnas län,0,0,0
Mora,2062,1/1/2016,Plug-in hybrids,Dalarnas län,7,0.000345185,0.000245687
Mora,2062,1/1/2017,Diesel,Dalarnas län,419,0.020570475,-0.002261026
Mora,2062,1/1/2017,Electric hybrids,Dalarnas län,9,0.000441848,0.0002446
Mora,2062,1/1/2017,Electricty,Dalarnas län,6,0.000294565,0.000195941
Mora,2062,1/1/2017,Ethanol,Dalarnas län,0,0,0
Mora,2062,1/1/2017,Gas,Dalarnas län,299,0.014679169,-0.000656893
Mora,2062,1/1/2017,NG,Dalarnas län,0,0,0
Mora,2062,1/1/2017,Plug-in hybrids,Dalarnas län,16,0.000785507,0.000440323
Mora,2062,1/1/2018,Diesel,Dalarnas län,314,0.015399706,-0.005170769
Mora,2062,1/1/2018,Electric hybrids,Dalarnas län,8,0.000392349,-4.95E-05
Mora,2062,1/1/2018,Electricty,Dalarnas län,2,9.81E-05,-0.000196478
Mora,2062,1/1/2018,Ethanol,Dalarnas län,0,0,0
Mora,2062,1/1/2018,Gas,Dalarnas län,319,0.015644924,0.000965755
Mora,2062,1/1/2018,NG,Dalarnas län,5,0.000245218,0.000245218
Mora,2062,1/1/2018,Plug-in hybrids,Dalarnas län,17,0.000833742,4.82E-05
Mora,2062,1/1/2019,Diesel,Dalarnas län,237,0.011577919,-0.003821787
Mora,2062,1/1/2019,Electric hybrids,Dalarnas län,26,0.001270151,0.000877802
Mora,2062,1/1/2019,Electricty,Dalarnas län,9,0.000439668,0.000341581
Mora,2062,1/1/2019,Ethanol,Dalarnas län,7,0.000341964,0.000341964
Mora,2062,1/1/2019,Gas,Dalarnas län,272,0.013287738,-0.002357186
Mora,2062,1/1/2019,NG,Dalarnas län,0,0,-0.000245218
Mora,2062,1/1/2019,Plug-in hybrids,Dalarnas län,16,0.000781632,-5.21E-05
Mora,2062,1/1/2020,Diesel,Dalarnas län,165,0.008051923,-0.003525996
Mora,2062,1/1/2020,Electric hybrids,Dalarnas län,5,0.000243998,-0.001026154
Mora,2062,1/1/2020,Electricty,Dalarnas län,27,0.001317587,0.00087792
Mora,2062,1/1/2020,Ethanol,Dalarnas län,0,0,-0.000341964
Mora,2062,1/1/2020,Gas,Dalarnas län,126,0.006148741,-0.007138997
Mora,2062,1/1/2020,NG,Dalarnas län,0,0,0
Mora,2062,1/1/2020,Plug-in hybrids,Dalarnas län,67,0.003269569,0.002487937
Mora,2062,1/1/2021,Diesel,Dalarnas län,111,0.005370102,-0.002681821
Mora,2062,1/1/2021,Electric hybrids,Dalarnas län,7,0.000338655,9.47E-05
Mora,2062,1/1/2021,Electricty,Dalarnas län,54,0.002612482,0.001294895
Mora,2062,1/1/2021,Ethanol,Dalarnas län,4,0.000193517,0.000193517
Mora,2062,1/1/2021,Gas,Dalarnas län,127,0.00614417,-4.57E-06
Mora,2062,1/1/2021,NG,Dalarnas län,0,0,0
Mora,2062,1/1/2021,Plug-in hybrids,Dalarnas län,81,0.003918723,0.000649154
Falun,2080,1/1/2013,Diesel,Dalarnas län,841,0.014814945,0
Falun,2080,1/1/2013,Electric hybrids,Dalarnas län,14,0.000246622,0
